Site Name:,Snake Range West Pinyon-Juniper,,Snake Range West Subalpine,,Snake Range West Montane,
Deployment:,Wind velocity monitor,,Wind velocity monitor,,Wind velocity monitor,
Monitored System:,Atmosphere,,Atmosphere,,Atmosphere,
Measured Property:,Wind speed,,Wind speed,,Wind speed,
Vertical Offset from Surface:,10m height,,10m height,,10m height,
Units:,m/s,,m/s,,m/s,
Measurement Type:,Average,,Average,,Average,
Aggregation interval:,1-Hour aggregates of 00:10:00 data,,1-Hour aggregates of 00:10:00 data,,1-Hour aggregates of 00:10:00 data,
Time Stamp ((UTC-08:00) Pacific Time (US & Canada)),Aggregated Value,Number of Constituient Values,Aggregated Value,Number of Constituient Values,Aggregated Value,Number of Constituient Values
2/27/2016 1:00:00 AM,1.986124213000000000,6,4.861560000000000000,6,2.654523520000000000,6
2/27/2016 2:00:00 AM,1.343206186000000000,6,4.762466133000000000,6,3.188736320000000000,6
2/27/2016 3:00:00 AM,1.414658080000000000,6,5.362989866000000000,6,1.907966720000000000,6
2/27/2016 4:00:00 AM,1.557859893000000000,6,4.927870933000000000,6,1.323908960000000000,6
2/27/2016 5:00:00 AM,1.516285173000000000,6,4.346718933000000000,6,1.685191786000000000,6
2/27/2016 6:00:00 AM,1.295968960000000000,6,3.756998666000000000,6,0.817487146000000000,6
2/27/2016 7:00:00 AM,1.477392693000000000,6,2.870369333000000000,6,1.014035733000000000,6
2/27/2016 8:00:00 AM,1.328155840000000000,6,2.661750666000000000,6,0.619448426000000000,6
2/27/2016 9:00:00 AM,0.951301120000000000,6,3.410468160000000000,6,2.137745280000000000,6
2/27/2016 10:00:00 AM,1.175938720000000000,6,3.560524586000000000,6,1.630056853000000000,6
2/27/2016 11:00:00 AM,1.159025706000000000,6,4.177588800000000000,6,1.241951626000000000,6
2/27/2016 12:00:00 PM,2.133200373000000000,6,4.793013866000000000,6,1.350880373000000000,6
2/27/2016 1:00:00 PM,2.873945653000000000,6,4.675293333000000000,6,1.386196533000000000,6
2/27/2016 2:00:00 PM,3.029962613000000000,6,4.921165333000000000,6,1.563149866000000000,6
2/27/2016 3:00:00 PM,2.827006453000000000,6,5.061237866000000000,6,1.682807573000000000,6
2/27/2016 4:00:00 PM,2.279233440000000000,6,4.579924800000000000,6,1.165433280000000000,6
2/27/2016 5:00:00 PM,2.073297013000000000,6,4.097866666000000000,6,1.061720000000000000,6
2/27/2016 6:00:00 PM,1.822880106000000000,6,2.424819466000000000,6,1.262962506000000000,6
2/27/2016 7:00:00 PM,1.182644320000000000,6,1.663957386000000000,6,1.134364000000000000,6
2/27/2016 8:00:00 PM,1.092863786000000000,6,2.459465066000000000,6,1.502724960000000000,6
2/27/2016 9:00:00 PM,1.356244853000000000,6,2.871263413000000000,6,2.044909973000000000,6
2/27/2016 10:00:00 PM,1.784136640000000000,6,3.233440320000000000,6,2.635375306000000000,6
2/27/2016 11:00:00 PM,1.720880480000000000,6,3.057530080000000000,6,1.942016266000000000,6
2/28/2016 12:00:00 AM,1.513006880000000000,6,3.471638133000000000,6,2.260830293000000000,6
2/28/2016 1:00:00 AM,2.308142026000000000,6,3.978879520000000000,6,2.524583893000000000,6
2/28/2016 2:00:00 AM,2.435771946000000000,6,3.701118666000000000,6,2.149144800000000000,6
2/28/2016 3:00:00 AM,2.307322453000000000,6,3.571253546000000000,6,1.716559093000000000,6
2/28/2016 4:00:00 AM,1.919664266000000000,6,3.942371253000000000,6,2.003037226000000000,6
2/28/2016 5:00:00 AM,2.696247253000000000,6,3.876060320000000000,6,2.814414826000000000,6
2/28/2016 6:00:00 AM,1.884571626000000000,6,3.306903893000000000,6,2.209644213000000000,6
2/28/2016 7:00:00 AM,1.195161440000000000,6,3.277324746000000000,6,1.956992106000000000,6
2/28/2016 8:00:00 AM,0.828663146000000000,6,2.153689706000000000,6,1.969732746000000000,6
2/28/2016 9:00:00 AM,0.846395733000000000,6,1.429782933000000000,6,0.748866506000000000,6
2/28/2016 10:00:00 AM,1.217140906000000000,6,1.326293173000000000,6,0.504186613000000000,6
2/28/2016 11:00:00 AM,1.502799466000000000,6,1.296416000000000000,6,0.855113013000000000,6
2/28/2016 12:00:00 PM,1.412795413000000000,6,2.147654666000000000,6,0.932152906000000000,6
2/28/2016 1:00:00 PM,1.834801173000000000,6,2.295624906000000000,6,1.068202080000000000,6
2/28/2016 2:00:00 PM,1.857004160000000000,6,2.682910560000000000,6,1.061421973000000000,6
2/28/2016 3:00:00 PM,2.406714346000000000,6,3.446156853000000000,6,1.279577493000000000,6
2/28/2016 4:00:00 PM,1.872129013000000000,6,2.791839306000000000,6,1.108361173000000000,6
2/28/2016 5:00:00 PM,1.391262986000000000,6,2.218883040000000000,6,1.000699040000000000,6
2/28/2016 6:00:00 PM,1.348123626000000000,6,2.216200800000000000,6,1.124082080000000000,6
2/28/2016 7:00:00 PM,1.808947360000000000,6,2.423701866000000000,6,1.959525333000000000,6
2/28/2016 8:00:00 PM,0.992950346000000000,6,2.774926293000000000,6,1.625660960000000000,6
2/28/2016 9:00:00 PM,2.145046933000000000,6,3.403688053000000000,6,2.808305280000000000,6
2/28/2016 10:00:00 PM,2.483456213000000000,6,3.452936960000000000,6,2.683208586000000000,6
2/28/2016 11:00:00 PM,1.863486240000000000,6,3.470744053000000000,6,2.321478720000000000,6
2/29/2016 12:00:00 AM,2.329748960000000000,6,3.567602720000000000,6,2.407831946000000000,6
2/29/2016 1:00:00 AM,2.390695413000000000,6,2.862993173000000000,6,2.597227893000000000,6
2/29/2016 2:00:00 AM,2.365065120000000000,6,3.069004106000000000,6,2.429215360000000000,6
2/29/2016 3:00:00 AM,1.571643626000000000,6,3.184340426000000000,6,2.109134720000000000,6
2/29/2016 4:00:00 AM,1.328304853000000000,6,3.006940053000000000,6,2.087602293000000000,6
2/29/2016 5:00:00 AM,2.201522986000000000,6,3.657010720000000000,6,2.427054666000000000,6
2/29/2016 6:00:00 AM,2.775000800000000000,6,4.550122133000000000,6,3.068706080000000000,6
2/29/2016 7:00:00 AM,2.468331360000000000,6,4.094886400000000000,6,3.375748053000000000,6
2/29/2016 8:00:00 AM,2.134988533000000000,6,4.322876800000000000,6,2.544849706000000000,6
2/29/2016 9:00:00 AM,2.244066293000000000,6,3.574084800000000000,6,2.858522773000000000,6
2/29/2016 10:00:00 AM,2.939809546000000000,6,3.300347306000000000,6,2.557590346000000000,6
2/29/2016 11:00:00 AM,2.860757973000000000,6,3.860637440000000000,6,2.700419626000000000,6
2/29/2016 12:00:00 PM,3.100520426000000000,6,2.950538506000000000,6,2.128133920000000000,6
2/29/2016 1:00:00 PM,2.984215520000000000,6,3.640172213000000000,6,1.727660586000000000,6
2/29/2016 2:00:00 PM,2.718897280000000000,6,4.432401600000000000,6,1.576486560000000000,6
2/29/2016 3:00:00 PM,2.853754346000000000,6,4.394403200000000000,6,1.595560266000000000,6
2/29/2016 4:00:00 PM,2.841311733000000000,6,4.203666133000000000,6,1.768415733000000000,6
2/29/2016 5:00:00 PM,2.916116426000000000,6,3.373810880000000000,6,1.885242186000000000,6
2/29/2016 6:00:00 PM,2.489789280000000000,6,3.622290613000000000,6,2.153615200000000000,6
2/29/2016 7:00:00 PM,2.660782080000000000,6,3.214664640000000000,6,2.731637920000000000,6
2/29/2016 8:00:00 PM,1.978077493000000000,6,2.624422826000000000,6,2.104217280000000000,6
2/29/2016 9:00:00 PM,1.482608160000000000,6,2.572268160000000000,6,2.089390453000000000,6
2/29/2016 10:00:00 PM,1.511442240000000000,6,2.502157386000000000,6,1.621190560000000000,6
2/29/2016 11:00:00 PM,1.355350773000000000,6,2.883780533000000000,6,1.146583093000000000,6
3/1/2016 12:00:00 AM,1.210286293000000000,6,2.801674186000000000,6,0.875453333000000000,6
3/1/2016 1:00:00 AM,1.317426880000000000,6,3.060286826000000000,6,1.359001600000000000,6
3/1/2016 2:00:00 AM,1.834205120000000000,6,3.326499146000000000,6,2.424819466000000000,6
3/1/2016 3:00:00 AM,2.465723626000000000,6,4.225273066000000000,6,3.109014186000000000,6
3/1/2016 4:00:00 AM,2.382723200000000000,6,4.608982400000000000,6,3.005002880000000000,6
3/1/2016 5:00:00 AM,2.161214880000000000,6,3.819137226000000000,6,2.683357600000000000,6
3/1/2016 6:00:00 AM,1.793822506000000000,6,2.989356480000000000,6,1.808798346000000000,6
3/1/2016 7:00:00 AM,1.514124480000000000,6,3.759084853000000000,6,2.029412586000000000,6
3/1/2016 8:00:00 AM,1.567545760000000000,6,3.628251146000000000,6,2.515941120000000000,6
3/1/2016 9:00:00 AM,0.833655093000000000,6,2.944950506000000000,6,1.289337866000000000,6
3/1/2016 10:00:00 AM,1.213862613000000000,6,3.300421813000000000,6,0.769281333000000000,6
3/1/2016 11:00:00 AM,1.750161600000000000,6,3.199465280000000000,6,1.095173493000000000,6
3/1/2016 12:00:00 PM,2.410737706000000000,6,3.665951520000000000,6,1.593697600000000000,6
3/1/2016 1:00:00 PM,2.930421706000000000,6,3.793357920000000000,6,1.913033173000000000,6
3/1/2016 2:00:00 PM,4.122900906000000000,6,3.890961653000000000,6,2.297934613000000000,6
3/1/2016 3:00:00 PM,3.190524480000000000,6,4.722977600000000000,6,2.362308373000000000,6
3/1/2016 4:00:00 PM,3.200061333000000000,6,4.908499200000000000,6,1.908711786000000000,6
3/1/2016 5:00:00 PM,2.033733973000000000,6,4.594826133000000000,6,1.642126933000000000,6
3/1/2016 6:00:00 PM,2.072551946000000000,6,5.255700266000000000,6,3.032048800000000000,6
3/1/2016 7:00:00 PM,1.610238080000000000,6,6.288362666000000000,6,3.564622453000000000,6
3/1/2016 8:00:00 PM,1.317128853000000000,6,7.198089066000000000,6,4.154491733000000000,6
3/1/2016 9:00:00 PM,1.375020533000000000,6,7.295692800000000000,6,4.263271466000000000,6
3/1/2016 10:00:00 PM,1.422704800000000000,6,7.362748800000000000,6,4.120963733000000000,6
3/1/2016 11:00:00 PM,1.474859466000000000,6,6.451532266000000000,6,3.246553493000000000,6
3/2/2016 12:00:00 AM,1.621414080000000000,6,7.578073066000000000,6,3.346094400000000000,6
3/2/2016 1:00:00 AM,3.015359306000000000,6,5.978414933000000000,6,2.445234293000000000,6
3/2/2016 2:00:00 AM,1.259386186000000000,6,3.896549653000000000,6,1.905955040000000000,6
3/2/2016 3:00:00 AM,3.245435893000000000,6,4.390826880000000000,6,3.168992053000000000,6
3/2/2016 4:00:00 AM,4.559062933000000000,6,5.905398400000000000,6,4.198376160000000000,6
3/2/2016 5:00:00 AM,3.374928480000000000,6,4.782582933000000000,6,2.879533653000000000,6
3/2/2016 6:00:00 AM,4.544906666000000000,6,5.234838400000000000,6,4.090416000000000000,6
3/2/2016 7:00:00 AM,3.460164106000000000,6,5.328716800000000000,6,3.896400640000000000,6
3/2/2016 8:00:00 AM,1.549142613000000000,6,3.527816160000000000,6,1.684446720000000000,6
3/2/2016 9:00:00 AM,1.168637066000000000,6,3.205053280000000000,6,1.481341546000000000,6
3/2/2016 10:00:00 AM,0.825384853000000000,6,2.082014293000000000,6,0.930290240000000000,6
3/2/2016 11:00:00 AM,1.279204960000000000,6,1.710896586000000000,6,0.878657120000000000,6
3/2/2016 12:00:00 PM,1.721104000000000000,6,1.539382240000000000,6,1.059857333000000000,6
3/2/2016 1:00:00 PM,2.393973706000000000,6,2.074042080000000000,6,1.461224746000000000,6
3/2/2016 2:00:00 PM,2.363947520000000000,6,2.842503840000000000,6,1.361609333000000000,6
3/2/2016 3:00:00 PM,1.938812480000000000,6,2.778204586000000000,6,1.058292693000000000,6
3/2/2016 4:00:00 PM,1.823848693000000000,6,2.606019680000000000,6,1.018953173000000000,6
3/2/2016 5:00:00 PM,1.686085866000000000,6,2.190421493000000000,6,0.893334933000000000,6
3/2/2016 6:00:00 PM,0.828216106000000000,6,1.750608640000000000,6,0.790664746000000000,6
3/2/2016 7:00:00 PM,1.374126453000000000,6,2.164865706000000000,6,1.402886026000000000,6
3/2/2016 8:00:00 PM,2.188856853000000000,6,2.874094666000000000,6,2.059662293000000000,6
3/2/2016 9:00:00 PM,2.228792426000000000,6,3.402868480000000000,6,2.420572586000000000,6
3/2/2016 10:00:00 PM,2.364618080000000000,6,3.984542026000000000,6,2.250548373000000000,6
3/2/2016 11:00:00 PM,2.246450506000000000,6,3.962264533000000000,6,1.833087520000000000,6
3/3/2016 12:00:00 AM,2.126196746000000000,6,4.215587200000000000,6,2.403212533000000000,6
3/3/2016 1:00:00 AM,2.408204480000000000,6,3.892973333000000000,6,3.047993226000000000,6
3/3/2016 2:00:00 AM,2.320808160000000000,6,3.602769866000000000,6,3.284030346000000000,6
3/3/2016 3:00:00 AM,2.338391733000000000,6,3.809749386000000000,6,3.445113760000000000,6
3/3/2016 4:00:00 AM,2.149889866000000000,6,3.365093600000000000,6,3.505166133000000000,6
3/3/2016 5:00:00 AM,1.955501973000000000,6,3.108567146000000000,6,2.820896906000000000,6
3/3/2016 6:00:00 AM,2.188409813000000000,6,2.518474346000000000,6,3.478716266000000000,6
3/3/2016 7:00:00 AM,2.577409120000000000,6,2.680153813000000000,6,3.332981226000000000,6
3/3/2016 8:00:00 AM,2.110028800000000000,6,2.863961760000000000,6,2.889815573000000000,6
3/3/2016 9:00:00 AM,1.546013333000000000,6,3.289394826000000000,6,2.622634666000000000,6
3/3/2016 10:00:00 AM,3.163329546000000000,6,3.667441653000000000,6,2.264928160000000000,6
3/3/2016 11:00:00 AM,3.582504053000000000,6,3.140456000000000000,6,1.231222666000000000,6
3/3/2016 12:00:00 PM,3.895208533000000000,6,3.576469013000000000,6,2.186025600000000000,6
3/3/2016 1:00:00 PM,3.591146826000000000,6,3.089195413000000000,6,2.479358346000000000,6
3/3/2016 2:00:00 PM,3.319719040000000000,6,3.190971520000000000,6,2.357316426000000000,6
3/3/2016 3:00:00 PM,3.579970826000000000,6,3.411734773000000000,6,1.894481013000000000,6
3/3/2016 4:00:00 PM,2.747135306000000000,6,2.940554613000000000,6,2.357986986000000000,6
3/3/2016 5:00:00 PM,2.949942453000000000,6,2.794968586000000000,6,1.877493493000000000,6
3/3/2016 6:00:00 PM,1.181824746000000000,6,2.838033440000000000,6,2.293315200000000000,6
3/3/2016 7:00:00 PM,1.543703626000000000,6,2.830508266000000000,6,2.395538346000000000,6
3/3/2016 8:00:00 PM,2.175669173000000000,6,1.938514453000000000,6,2.241905600000000000,6
3/3/2016 9:00:00 PM,2.617791733000000000,6,1.553091466000000000,6,1.263335040000000000,6
3/3/2016 10:00:00 PM,1.447888053000000000,6,1.675431413000000000,6,0.717275680000000000,6
3/3/2016 11:00:00 PM,0.444506773000000000,6,1.540723360000000000,6,0.385795520000000000,6
3/4/2016 12:00:00 AM,0.553882560000000000,6,1.126019253000000000,6,0.855858080000000000,6
3/4/2016 1:00:00 AM,0.848258400000000000,6,2.011680000000000000,6,1.363248480000000000,6
3/4/2016 2:00:00 AM,0.778892693000000000,6,1.880846293000000000,6,1.090330560000000000,6
3/4/2016 3:00:00 AM,0.774645813000000000,6,2.158607146000000000,6,1.085711146000000000,6
3/4/2016 4:00:00 AM,0.728228160000000000,6,2.306130346000000000,6,1.730566346000000000,6
3/4/2016 5:00:00 AM,0.640012266000000000,6,2.498804586000000000,6,1.394913813000000000,6
3/4/2016 6:00:00 AM,1.175193653000000000,6,3.562089226000000000,6,1.252308053000000000,6
3/4/2016 7:00:00 AM,0.790515733000000000,6,3.708196800000000000,6,1.558381440000000000,6
3/4/2016 8:00:00 AM,1.059484800000000000,6,3.553148426000000000,6,1.111639466000000000,6
3/4/2016 9:00:00 AM,0.985499680000000000,6,3.740458186000000000,6,1.056877066000000000,6
3/4/2016 10:00:00 AM,1.271828800000000000,6,3.480578933000000000,6,0.922765066000000000,6
3/4/2016 11:00:00 AM,1.902974773000000000,6,3.433043680000000000,6,1.037132800000000000,6
3/4/2016 12:00:00 PM,1.472922293000000000,6,2.495377280000000000,6,0.989076000000000000,6
3/4/2016 1:00:00 PM,1.467408800000000000,6,1.635346826000000000,6,1.107094560000000000,6
3/4/2016 2:00:00 PM,4.122751893000000000,6,2.136776693000000000,6,2.322596320000000000,6
3/4/2016 3:00:00 PM,3.223977973000000000,6,2.004750880000000000,6,2.101237013000000000,6
3/4/2016 4:00:00 PM,3.059690773000000000,6,1.666937653000000000,6,1.768713760000000000,6
3/4/2016 5:00:00 PM,4.194352800000000000,6,2.248462186000000000,6,2.348971680000000000,6
3/4/2016 6:00:00 PM,2.075755733000000000,6,1.317575893000000000,6,1.901708160000000000,6
3/4/2016 7:00:00 PM,1.792555893000000000,6,1.713578826000000000,6,2.140353013000000000,6
3/4/2016 8:00:00 PM,1.954235360000000000,6,1.510622666000000000,6,1.865125386000000000,6
3/4/2016 9:00:00 PM,1.388729760000000000,6,2.268355466000000000,6,2.089837493000000000,6
3/4/2016 10:00:00 PM,1.673941280000000000,6,2.324980533000000000,6,2.623975786000000000,6
3/4/2016 11:00:00 PM,1.128999520000000000,6,2.577409120000000000,6,2.058097653000000000,6
3/5/2016 12:00:00 AM,1.333743840000000000,6,4.256640373000000000,6,3.745897173000000000,6
3/5/2016 1:00:00 AM,2.314028053000000000,6,5.741483733000000000,6,3.706781173000000000,6
3/5/2016 2:00:00 AM,2.129922080000000000,6,5.708700800000000000,6,3.308170506000000000,6
3/5/2016 3:00:00 AM,2.014585760000000000,6,6.496981333000000000,6,3.960625386000000000,6
3/5/2016 4:00:00 AM,2.569809440000000000,6,6.046961066000000000,6,4.260216693000000000,6
3/5/2016 5:00:00 AM,3.247075040000000000,6,5.716151466000000000,6,3.705812586000000000,6
3/5/2016 6:00:00 AM,3.058647680000000000,6,6.284637333000000000,6,3.722129546000000000,6
3/5/2016 7:00:00 AM,2.124706613000000000,6,6.830026133000000000,6,3.222785866000000000,6
3/5/2016 8:00:00 AM,1.622829706000000000,6,5.650585600000000000,6,3.363528960000000000,6
3/5/2016 9:00:00 AM,0.955473493000000000,6,4.764701333000000000,6,3.083532906000000000,6
3/5/2016 10:00:00 AM,2.605498133000000000,6,4.331072533000000000,6,2.457080853000000000,6
3/5/2016 11:00:00 AM,3.291108480000000000,6,4.635804800000000000,6,2.855766026000000000,6
3/5/2016 12:00:00 PM,3.563355840000000000,6,4.386207466000000000,6,2.321478720000000000,6
3/5/2016 1:00:00 PM,4.325112000000000000,6,3.994004373000000000,6,2.555280640000000000,6
3/5/2016 2:00:00 PM,4.679689226000000000,6,3.674519786000000000,6,2.723814720000000000,6
3/5/2016 3:00:00 PM,5.550001600000000000,6,4.041539626000000000,6,3.090909066000000000,6
3/5/2016 4:00:00 PM,5.120098133000000000,6,4.653686400000000000,6,3.033315413000000000,6
3/5/2016 5:00:00 PM,5.443457066000000000,6,3.746567733000000000,6,3.054326293000000000,6
3/5/2016 6:00:00 PM,3.237985226000000000,6,3.583696160000000000,6,2.639845706000000000,6
3/5/2016 7:00:00 PM,1.853055306000000000,6,3.628623680000000000,6,3.068333546000000000,6
3/5/2016 8:00:00 PM,1.875779840000000000,6,4.327347200000000000,6,2.754809493000000000,6
3/5/2016 9:00:00 PM,1.904464906000000000,6,5.255700266000000000,6,4.574709333000000000,6
3/5/2016 10:00:00 PM,2.376762666000000000,6,6.205660266000000000,6,5.712426133000000000,6
3/5/2016 11:00:00 PM,2.608329386000000000,6,6.555096533000000000,6,6.204170133000000000,6
3/6/2016 12:00:00 AM,2.106303466000000000,6,6.347222933000000000,6,5.672192533000000000,6
3/6/2016 1:00:00 AM,2.382350666000000000,6,6.762225066000000000,6,5.889006933000000000,6
3/6/2016 2:00:00 AM,2.205546346000000000,6,7.075898133000000000,6,6.745833600000000000,6
3/6/2016 3:00:00 AM,2.720983466000000000,6,7.526663466000000000,6,6.517843200000000000,6
3/6/2016 4:00:00 AM,3.968970133000000000,6,6.778616533000000000,6,5.342128000000000000,6
3/6/2016 5:00:00 AM,5.406278240000000000,6,7.279301333000000000,6,5.051552000000000000,6
3/6/2016 6:00:00 AM,2.972816000000000000,6,7.571367466000000000,6,5.109667200000000000,6
3/6/2016 7:00:00 AM,2.866644000000000000,6,7.742732800000000000,6,5.734778133000000000,6
3/6/2016 8:00:00 AM,3.029664586000000000,6,7.292712533000000000,6,6.022373866000000000,6
3/6/2016 9:00:00 AM,3.223977973000000000,6,6.235462933000000000,6,4.780347733000000000,6
3/6/2016 10:00:00 AM,4.617178133000000000,6,6.065587733000000000,6,5.585019733000000000,6
3/6/2016 11:00:00 AM,7.253224000000000000,6,5.908378666000000000,6,5.275817066000000000,6
3/6/2016 12:00:00 PM,4.893001813000000000,6,5.582784533000000000,6,5.359264533000000000,6
3/6/2016 1:00:00 PM,5.479741813000000000,6,6.426945066000000000,6,5.810029866000000000,6
3/6/2016 2:00:00 PM,3.871515413000000000,6,5.902418133000000000,6,5.766816000000000000,6
3/6/2016 3:00:00 PM,3.052016586000000000,6,5.583529600000000000,6,3.544878186000000000,6
3/6/2016 4:00:00 PM,1.590568320000000000,6,4.345526826000000000,6,2.054074293000000000,6
3/6/2016 5:00:00 PM,3.307052906000000000,6,4.745329600000000000,6,4.124689066000000000,6
3/6/2016 6:00:00 PM,2.590671306000000000,6,3.626835520000000000,6,3.261603840000000000,6
3/6/2016 7:00:00 PM,1.347229546000000000,6,2.661899680000000000,6,1.769160800000000000,6
3/6/2016 8:00:00 PM,1.982175360000000000,6,2.740206186000000000,6,2.017938560000000000,6
3/6/2016 9:00:00 PM,1.319587573000000000,6,2.314922133000000000,6,1.801347680000000000,6
3/6/2016 10:00:00 PM,0.783810133000000000,6,1.815503946000000000,6,1.012098560000000000,6
3/6/2016 11:00:00 PM,2.537250026000000000,6,2.295475893000000000,6,3.436321973000000000,6
3/7/2016 12:00:00 AM,1.922048480000000000,6,2.992411253000000000,6,3.149322293000000000,6
3/7/2016 1:00:00 AM,0.697605920000000000,6,2.621815093000000000,6,1.207604053000000000,6
